"date_ref","name","metric","deaths"
2020-02-26,"GUANAJUATO","channel_endemic_estimation",772.8
2020-02-26,"GUANAJUATO","farrington_estimation_all",828.234953570353
2020-02-26,"GUANAJUATO","farrington_partial",828.234953570353
2020-02-26,"GUERRERO","deaths_count",341
2020-02-26,"GUERRERO","channel_endemic_estimation",430.6
2020-02-26,"GUERRERO","farrington_estimation_all",478.090380545639
2020-02-26,"GUERRERO","farrington_partial",478.090380545639
2020-02-26,"HIDALGO","deaths_count",313
2020-02-26,"HIDALGO","channel_endemic_estimation",354
2020-02-26,"HIDALGO","farrington_estimation_all",404.926744929613
2020-02-26,"HIDALGO","farrington_partial",404.926744929613
2020-02-26,"JALISCO","deaths_count",856
2020-02-26,"JALISCO","channel_endemic_estimation",1074.2
2020-02-26,"JALISCO","farrington_estimation_all",1107.41451863972
2020-02-26,"JALISCO","farrington_partial",1107.41451863972
2020-02-26,"MÉXICO","deaths_count",1548
2020-02-26,"MÉXICO","channel_endemic_estimation",1652
2020-02-26,"MÉXICO","farrington_estimation_all",1734.49906414715
2020-02-26,"MÉXICO","farrington_partial",1734.49906414715
2020-02-26,"MICHOACÁN","deaths_count",556
2020-02-26,"MICHOACÁN","channel_endemic_estimation",613.8
2020-02-26,"MICHOACÁN","farrington_estimation_all",818.043931548464
2020-02-26,"MICHOACÁN","farrington_partial",818.043931548464
2020-02-26,"MORELOS","deaths_count",243
2020-02-26,"MORELOS","channel_endemic_estimation",279.2
2020-02-26,"MORELOS","farrington_estimation_all",311.096479968686
2020-02-26,"MORELOS","farrington_partial",311.096479968686
2020-02-26,"NAYARIT","deaths_count",99
2020-02-26,"NAYARIT","channel_endemic_estimation",156
2020-02-26,"NAYARIT","farrington_estimation_all",172.082382420668
2020-02-26,"NAYARIT","farrington_partial",172.082382420668
2020-02-26,"NUEVO LEÓN","deaths_count",641
2020-02-26,"NUEVO LEÓN","channel_endemic_estimation",577.6
2020-02-26,"NUEVO LEÓN","farrington_estimation_all",812.327122848328
2020-02-26,"NUEVO LEÓN","farrington_partial",812.327122848328
2020-02-26,"OAXACA","deaths_count",470
2020-02-26,"OAXACA","channel_endemic_estimation",493.2
2020-02-26,"OAXACA","farrington_estimation_all",533.420731161162
2020-02-26,"OAXACA","farrington_partial",533.420731161162
2020-02-26,"PUEBLA","deaths_count",751
2020-02-26,"PUEBLA","channel_endemic_estimation",850.2
2020-02-26,"PUEBLA","farrington_estimation_all",886.700015108847
2020-02-26,"PUEBLA","farrington_partial",886.700015108847
2020-02-26,"QUERÉTARO","deaths_count",212
2020-02-26,"QUERÉTARO","channel_endemic_estimation",247.8
2020-02-26,"QUERÉTARO","farrington_estimation_all",259.433940301089
2020-02-26,"QUERÉTARO","farrington_partial",259.433940301089
2020-02-26,"QUINTANA ROO","deaths_count",147
2020-02-26,"QUINTANA ROO","channel_endemic_estimation",137.2
2020-02-26,"QUINTANA ROO","farrington_estimation_all",181.088987473644
2020-02-26,"QUINTANA ROO","farrington_partial",181.088987473644
2020-02-26,"SAN LUIS POTOSÍ","deaths_count",290
2020-02-26,"SAN LUIS POTOSÍ","channel_endemic_estimation",377
2020-02-26,"SAN LUIS POTOSÍ","farrington_estimation_all",418.54011369386
2020-02-26,"SAN LUIS POTOSÍ","farrington_partial",418.54011369386
2020-02-26,"SINALOA","deaths_count",327
2020-02-26,"SINALOA","channel_endemic_estimation",313
2020-02-26,"SINALOA","farrington_estimation_all",366.606462565579
2020-02-26,"SINALOA","farrington_partial",366.606462565579
2020-02-26,"SONORA","deaths_count",380
2020-02-26,"SONORA","channel_endemic_estimation",370.8
2020-02-26,"SONORA","farrington_estimation_all",404.45237802733
2020-02-26,"SONORA","farrington_partial",404.45237802733
2020-02-26,"TABASCO","deaths_count",280
2020-02-26,"TABASCO","channel_endemic_estimation",258
2020-02-26,"TABASCO","farrington_estimation_all",353.063013898405
2020-02-26,"TABASCO","farrington_partial",353.063013898405
2020-02-26,"TAMAULIPAS","deaths_count",379
2020-02-26,"TAMAULIPAS","channel_endemic_estimation",432.2
2020-02-26,"TAMAULIPAS","farrington_estimation_all",659.640385240014
2020-02-26,"TAMAULIPAS","farrington_partial",659.640385240014
2020-02-26,"TLAXCALA","deaths_count",111
2020-02-26,"TLAXCALA","channel_endemic_estimation",164.8
2020-02-26,"TLAXCALA","farrington_estimation_all",147.077683944471
2020-02-26,"TLAXCALA","farrington_partial",147.077683944471
2020-02-26,"VERACRUZ","deaths_count",1065
2020-02-26,"VERACRUZ","channel_endemic_estimation",1051.8
2020-02-26,"VERACRUZ","farrington_estimation_all",1138.10669417542
2020-02-26,"VERACRUZ","farrington_partial",1138.10669417542
2020-02-26,"YUCATÁN","deaths_count",242
2020-02-26,"YUCATÁN","channel_endemic_estimation",262
2020-02-26,"YUCATÁN","farrington_estimation_all",276.29681156067
2020-02-26,"YUCATÁN","farrington_partial",276.29681156067
2020-02-26,"ZACATECAS","deaths_count",206
2020-02-26,"ZACATECAS","channel_endemic_estimation",197
2020-02-26,"ZACATECAS","farrington_estimation_all",253.700482540235
2020-02-26,"ZACATECAS","farrington_partial",253.700482540235
2020-03-04,"AGUASCALIENTES","deaths_count",113
2020-03-04,"AGUASCALIENTES","channel_endemic_estimation",163.8
2020-03-04,"AGUASCALIENTES","farrington_estimation_all",182.697348449666
2020-03-04,"AGUASCALIENTES","farrington_partial",182.697348449666
2020-03-04,"BAJA CALIFORNIA","deaths_count",433
2020-03-04,"BAJA CALIFORNIA","channel_endemic_estimation",444.4
2020-03-04,"BAJA CALIFORNIA","farrington_estimation_all",544.954115292476
2020-03-04,"BAJA CALIFORNIA","farrington_partial",544.954115292476
2020-03-04,"BAJA CALIFORNIA SUR","deaths_count",91
2020-03-04,"BAJA CALIFORNIA SUR","channel_endemic_estimation",81
2020-03-04,"BAJA CALIFORNIA SUR","farrington_estimation_all",90.9383960348682
2020-03-04,"BAJA CALIFORNIA SUR","farrington_partial",90.9383960348682
2020-03-04,"CAMPECHE","deaths_count",87
2020-03-04,"CAMPECHE","channel_endemic_estimation",81.6
2020-03-04,"CAMPECHE","farrington_estimation_all",97.1293896356034
2020-03-04,"CAMPECHE","farrington_partial",97.1293896356034
2020-03-04,"COAHUILA","deaths_count",336
2020-03-04,"COAHUILA","channel_endemic_estimation",377.2
2020-03-04,"COAHUILA","farrington_estimation_all",409.345580635554
2020-03-04,"COAHUILA","farrington_partial",409.345580635554
2020-03-04,"COLIMA","deaths_count",88
2020-03-04,"COLIMA","channel_endemic_estimation",104.6
2020-03-04,"COLIMA","farrington_estimation_all",122.461965812537
2020-03-04,"COLIMA","farrington_partial",122.461965812537
2020-03-04,"CHIAPAS","deaths_count",487
2020-03-04,"CHIAPAS","channel_endemic_estimation",535.4
2020-03-04,"CHIAPAS","farrington_estimation_all",578.373463280067
2020-03-04,"CHIAPAS","farrington_partial",578.373463280067
2020-03-04,"CHIHUAHUA","deaths_count",521
2020-03-04,"CHIHUAHUA","channel_endemic_estimation",554.6
2020-03-04,"CHIHUAHUA","farrington_estimation_all",592.019793299414
2020-03-04,"CHIHUAHUA","farrington_partial",592.019793299414
2020-03-04,"CIUDAD DE MÉXICO","deaths_count",1383
2020-03-04,"CIUDAD DE MÉXICO","channel_endemic_estimation",1614.4
2020-03-04,"CIUDAD DE MÉXICO","farrington_estimation_all",1542.89806570246
2020-03-04,"CIUDAD DE MÉXICO","farrington_partial",1542.89806570246
2020-03-04,"DURANGO","deaths_count",162
2020-03-04,"DURANGO","channel_endemic_estimation",204.8
2020-03-04,"DURANGO","farrington_estimation_all",268.864947517833
2020-03-04,"DURANGO","farrington_partial",268.864947517833
2020-03-04,"GUANAJUATO","deaths_count",814
2020-03-04,"GUANAJUATO","channel_endemic_estimation",742.4
2020-03-04,"GUANAJUATO","farrington_estimation_all",818.213916960934
2020-03-04,"GUANAJUATO","farrington_partial",818.213916960934
2020-03-04,"GUERRERO","deaths_count",286
2020-03-04,"GUERRERO","channel_endemic_estimation",408.4
2020-03-04,"GUERRERO","farrington_estimation_all",503.601146364287
2020-03-04,"GUERRERO","farrington_partial",503.601146364287
2020-03-04,"HIDALGO","deaths_count",295
2020-03-04,"HIDALGO","channel_endemic_estimation",348
2020-03-04,"HIDALGO","farrington_estimation_all",393.445892071667
2020-03-04,"HIDALGO","farrington_partial",393.445892071667
2020-03-04,"JALISCO","deaths_count",933
2020-03-04,"JALISCO","channel_endemic_estimation",992.2
2020-03-04,"JALISCO","farrington_estimation_all",1066.36135347726
2020-03-04,"JALISCO","farrington_partial",1066.36135347726
2020-03-04,"MÉXICO","deaths_count",1513
2020-03-04,"MÉXICO","channel_endemic_estimation",1579
2020-03-04,"MÉXICO","farrington_estimation_all",1711.17426124081
2020-03-04,"MÉXICO","farrington_partial",1711.17426124081
2020-03-04,"MICHOACÁN","deaths_count",519
2020-03-04,"MICHOACÁN","channel_endemic_estimation",616.4
2020-03-04,"MICHOACÁN","farrington_estimation_all",836.206690940842
2020-03-04,"MICHOACÁN","farrington_partial",836.206690940842
2020-03-04,"MORELOS","deaths_count",260
2020-03-04,"MORELOS","channel_endemic_estimation",302.8
2020-03-04,"MORELOS","farrington_estimation_all",315.523485550167
2020-03-04,"MORELOS","farrington_partial",315.523485550167
2020-03-04,"NAYARIT","deaths_count",125
2020-03-04,"NAYARIT","channel_endemic_estimation",149.6
2020-03-04,"NAYARIT","farrington_estimation_all",167.899391279528
2020-03-04,"NAYARIT","farrington_partial",167.899391279528
2020-03-04,"NUEVO LEÓN","deaths_count",531
2020-03-04,"NUEVO LEÓN","channel_endemic_estimation",571.4
2020-03-04,"NUEVO LEÓN","farrington_estimation_all",890.0596575903
2020-03-04,"NUEVO LEÓN","farrington_partial",890.0596575903
2020-03-04,"OAXACA","deaths_count",468
2020-03-04,"OAXACA","channel_endemic_estimation",467.8
2020-03-04,"OAXACA","farrington_estimation_all",547.636844640633
2020-03-04,"OAXACA","farrington_partial",547.636844640633
2020-03-04,"PUEBLA","deaths_count",724
2020-03-04,"PUEBLA","channel_endemic_estimation",796.6
2020-03-04,"PUEBLA","farrington_estimation_all",868.017954831383
2020-03-04,"PUEBLA","farrington_partial",868.017954831383
2020-03-04,"QUERÉTARO","deaths_count",201
2020-03-04,"QUERÉTARO","channel_endemic_estimation",227.4
2020-03-04,"QUERÉTARO","farrington_estimation_all",253.851337113016
2020-03-04,"QUERÉTARO","farrington_partial",253.851337113016
2020-03-04,"QUINTANA ROO","deaths_count",131
2020-03-04,"QUINTANA ROO","channel_endemic_estimation",152.2
2020-03-04,"QUINTANA ROO","farrington_estimation_all",177.633759324665
2020-03-04,"QUINTANA ROO","farrington_partial",177.633759324665
2020-03-04,"SAN LUIS POTOSÍ","deaths_count",283
2020-03-04,"SAN LUIS POTOSÍ","channel_endemic_estimation",345.4
2020-03-04,"SAN LUIS POTOSÍ","farrington_estimation_all",404.061636245374
2020-03-04,"SAN LUIS POTOSÍ","farrington_partial",404.061636245374
2020-03-04,"SINALOA","deaths_count",314
2020-03-04,"SINALOA","channel_endemic_estimation",320.4
2020-03-04,"SINALOA","farrington_estimation_all",371.419233382128
2020-03-04,"SINALOA","farrington_partial",371.419233382128
2020-03-04,"SONORA","deaths_count",388
2020-03-04,"SONORA","channel_endemic_estimation",365
2020-03-04,"SONORA","farrington_estimation_all",434.601588689969
2020-03-04,"SONORA","farrington_partial",434.601588689969
2020-03-04,"TABASCO","deaths_count",298
2020-03-04,"TABASCO","channel_endemic_estimation",287.2
2020-03-04,"TABASCO","farrington_estimation_all",312.27369546146
2020-03-04,"TABASCO","farrington_partial",312.27369546146
2020-03-04,"TAMAULIPAS","deaths_count",362
2020-03-04,"TAMAULIPAS","channel_endemic_estimation",406.2
2020-03-04,"TAMAULIPAS","farrington_estimation_all",535.567763364517
2020-03-04,"TAMAULIPAS","farrington_partial",535.567763364517
2020-03-04,"TLAXCALA","deaths_count",121
2020-03-04,"TLAXCALA","channel_endemic_estimation",154.2
2020-03-04,"TLAXCALA","farrington_estimation_all",152.700191785979
2020-03-04,"TLAXCALA","farrington_partial",152.700191785979
2020-03-04,"VERACRUZ","deaths_count",1009
2020-03-04,"VERACRUZ","channel_endemic_estimation",1046
2020-03-04,"VERACRUZ","farrington_estimation_all",1146.36352895307
2020-03-04,"VERACRUZ","farrington_partial",1146.36352895307
2020-03-04,"YUCATÁN","deaths_count",252
2020-03-04,"YUCATÁN","channel_endemic_estimation",242.4
2020-03-04,"YUCATÁN","farrington_estimation_all",274.036990591128
2020-03-04,"YUCATÁN","farrington_partial",274.036990591128
2020-03-04,"ZACATECAS","deaths_count",196
2020-03-04,"ZACATECAS","channel_endemic_estimation",220.2
2020-03-04,"ZACATECAS","farrington_estimation_all",242.92297050411
2020-03-04,"ZACATECAS","farrington_partial",242.92297050411
2020-03-11,"AGUASCALIENTES","deaths_count",131
2020-03-11,"AGUASCALIENTES","channel_endemic_estimation",124.8
2020-03-11,"AGUASCALIENTES","farrington_estimation_all",179.905062922789
2020-03-11,"AGUASCALIENTES","farrington_partial",179.905062922789
2020-03-11,"BAJA CALIFORNIA","deaths_count",439
2020-03-11,"BAJA CALIFORNIA","channel_endemic_estimation",457.2
2020-03-11,"BAJA CALIFORNIA","farrington_estimation_all",561.374996832281
2020-03-11,"BAJA CALIFORNIA","farrington_partial",561.374996832281
2020-03-11,"BAJA CALIFORNIA SUR","deaths_count",68
2020-03-11,"BAJA CALIFORNIA SUR","channel_endemic_estimation",72
2020-03-11,"BAJA CALIFORNIA SUR","farrington_estimation_all",92.3123508507519
2020-03-11,"BAJA CALIFORNIA SUR","farrington_partial",92.3123508507519
2020-03-11,"CAMPECHE","deaths_count",89
2020-03-11,"CAMPECHE","channel_endemic_estimation",95.4
2020-03-11,"CAMPECHE","farrington_estimation_all",97.4491374885203
2020-03-11,"CAMPECHE","farrington_partial",97.4491374885203
2020-03-11,"COAHUILA","deaths_count",322
2020-03-11,"COAHUILA","channel_endemic_estimation",308.2
2020-03-11,"COAHUILA","farrington_estimation_all",398.949767493675
2020-03-11,"COAHUILA","farrington_partial",398.949767493675
2020-03-11,"COLIMA","deaths_count",91
2020-03-11,"COLIMA","channel_endemic_estimation",102
2020-03-11,"COLIMA","farrington_estimation_all",129.839923297192
2020-03-11,"COLIMA","farrington_partial",129.839923297192
2020-03-11,"CHIAPAS","deaths_count",501
2020-03-11,"CHIAPAS","channel_endemic_estimation",497.4
2020-03-11,"CHIAPAS","farrington_estimation_all",576.230484626316
2020-03-11,"CHIAPAS","farrington_partial",576.230484626316
2020-03-11,"CHIHUAHUA","deaths_count",549
2020-03-11,"CHIHUAHUA","channel_endemic_estimation",522.8
2020-03-11,"CHIHUAHUA","farrington_estimation_all",578.681349516929
2020-03-11,"CHIHUAHUA","farrington_partial",578.681349516929
2020-03-11,"CIUDAD DE MÉXICO","deaths_count",1490
2020-03-11,"CIUDAD DE MÉXICO","channel_endemic_estimation",1639.2
2020-03-11,"CIUDAD DE MÉXICO","farrington_estimation_all",1522.50413880211
2020-03-11,"CIUDAD DE MÉXICO","farrington_partial",1522.50413880211
2020-03-11,"DURANGO","deaths_count",164
2020-03-11,"DURANGO","channel_endemic_estimation",217.4
2020-03-11,"DURANGO","farrington_estimation_all",259.766184105905
2020-03-11,"DURANGO","farrington_partial",259.766184105905
2020-03-11,"GUANAJUATO","deaths_count",715
2020-03-11,"GUANAJUATO","channel_endemic_estimation",740.6
2020-03-11,"GUANAJUATO","farrington_estimation_all",792.284083531888
2020-03-11,"GUANAJUATO","farrington_partial",792.284083531888
2020-03-11,"GUERRERO","deaths_count",329
2020-03-11,"GUERRERO","channel_endemic_estimation",419.2
2020-03-11,"GUERRERO","farrington_estimation_all",507.172254599133
2020-03-11,"GUERRERO","farrington_partial",507.172254599133
2020-03-11,"HIDALGO","deaths_count",291
2020-03-11,"HIDALGO","channel_endemic_estimation",315.6
2020-03-11,"HIDALGO","farrington_estimation_all",389.476597867676
2020-03-11,"HIDALGO","farrington_partial",389.476597867676
2020-03-11,"JALISCO","deaths_count",876
2020-03-11,"JALISCO","channel_endemic_estimation",945.6
2020-03-11,"JALISCO","farrington_estimation_all",1021.14075079055
2020-03-11,"JALISCO","farrington_partial",1021.14075079055
2020-03-11,"MÉXICO","deaths_count",1525
2020-03-11,"MÉXICO","channel_endemic_estimation",1667.4
2020-03-11,"MÉXICO","farrington_estimation_all",1697.25397113796
2020-03-11,"MÉXICO","farrington_partial",1697.25397113796
2020-03-11,"MICHOACÁN","deaths_count",544
2020-03-11,"MICHOACÁN","channel_endemic_estimation",595.6
2020-03-11,"MICHOACÁN","farrington_estimation_all",762.746020365796
2020-03-11,"MICHOACÁN","farrington_partial",762.746020365796
2020-03-11,"MORELOS","deaths_count",305
2020-03-11,"MORELOS","channel_endemic_estimation",269
2020-03-11,"MORELOS","farrington_estimation_all",310.600805496616
2020-03-11,"MORELOS","farrington_partial",310.600805496616
2020-03-11,"NAYARIT","deaths_count",109
2020-03-11,"NAYARIT","channel_endemic_estimation",137.2
2020-03-11,"NAYARIT","farrington_estimation_all",168.544633618194
2020-03-11,"NAYARIT","farrington_partial",168.544633618194
2020-03-11,"NUEVO LEÓN","deaths_count",567
2020-03-11,"NUEVO LEÓN","channel_endemic_estimation",494.8
2020-03-11,"NUEVO LEÓN","farrington_estimation_all",845.138070882253
2020-03-11,"NUEVO LEÓN","farrington_partial",845.138070882253
2020-03-11,"OAXACA","deaths_count",464
2020-03-11,"OAXACA","channel_endemic_estimation",485
2020-03-11,"OAXACA","farrington_estimation_all",532.490664205896
2020-03-11,"OAXACA","farrington_partial",532.490664205896
2020-03-11,"PUEBLA","deaths_count",741
2020-03-11,"PUEBLA","channel_endemic_estimation",811.4
2020-03-11,"PUEBLA","farrington_estimation_all",839.029250253608
2020-03-11,"PUEBLA","farrington_partial",839.029250253608
2020-03-11,"QUERÉTARO","deaths_count",233
2020-03-11,"QUERÉTARO","channel_endemic_estimation",215.2
2020-03-11,"QUERÉTARO","farrington_estimation_all",243.620155378455
2020-03-11,"QUERÉTARO","farrington_partial",243.620155378455
2020-03-11,"QUINTANA ROO","deaths_count",102
2020-03-11,"QUINTANA ROO","channel_endemic_estimation",130.2
2020-03-11,"QUINTANA ROO","farrington_estimation_all",177.848307537472
2020-03-11,"QUINTANA ROO","farrington_partial",177.848307537472
2020-03-11,"SAN LUIS POTOSÍ","deaths_count",281
2020-03-11,"SAN LUIS POTOSÍ","channel_endemic_estimation",330.2
2020-03-11,"SAN LUIS POTOSÍ","farrington_estimation_all",389.747840364827
2020-03-11,"SAN LUIS POTOSÍ","farrington_partial",389.747840364827
2020-03-11,"SINALOA","deaths_count",288
2020-03-11,"SINALOA","channel_endemic_estimation",289
2020-03-11,"SINALOA","farrington_estimation_all",377.193154282357
2020-03-11,"SINALOA","farrington_partial",377.193154282357
2020-03-11,"SONORA","deaths_count",349
2020-03-11,"SONORA","channel_endemic_estimation",360.8
2020-03-11,"SONORA","farrington_estimation_all",426.543076338636
2020-03-11,"SONORA","farrington_partial",426.543076338636
2020-03-11,"TABASCO","deaths_count",290
2020-03-11,"TABASCO","channel_endemic_estimation",250.6
2020-03-11,"TABASCO","farrington_estimation_all",354.867361353931
2020-03-11,"TABASCO","farrington_partial",354.867361353931
2020-03-11,"TAMAULIPAS","deaths_count",316
2020-03-11,"TAMAULIPAS","channel_endemic_estimation",361
2020-03-11,"TAMAULIPAS","farrington_estimation_all",524.082230774124
2020-03-11,"TAMAULIPAS","farrington_partial",524.082230774124
2020-03-11,"TLAXCALA","deaths_count",106
2020-03-11,"TLAXCALA","channel_endemic_estimation",147
2020-03-11,"TLAXCALA","farrington_estimation_all",163.819700867712
2020-03-11,"TLAXCALA","farrington_partial",163.819700867712
2020-03-11,"VERACRUZ","deaths_count",1027
2020-03-11,"VERACRUZ","channel_endemic_estimation",1082.4
2020-03-11,"VERACRUZ","farrington_estimation_all",1135.34448550808
2020-03-11,"VERACRUZ","farrington_partial",1135.34448550808
2020-03-11,"YUCATÁN","deaths_count",245
2020-03-11,"YUCATÁN","channel_endemic_estimation",255.6
2020-03-11,"YUCATÁN","farrington_estimation_all",272.702048401692
2020-03-11,"YUCATÁN","farrington_partial",272.702048401692
2020-03-11,"ZACATECAS","deaths_count",205
2020-03-11,"ZACATECAS","channel_endemic_estimation",198.6
2020-03-11,"ZACATECAS","farrington_estimation_all",235.739078680724
2020-03-11,"ZACATECAS","farrington_partial",235.739078680724
2020-03-18,"AGUASCALIENTES","deaths_count",120
2020-03-18,"AGUASCALIENTES","channel_endemic_estimation",144.4
2020-03-18,"AGUASCALIENTES","farrington_estimation_all",175.193295759947
2020-03-18,"AGUASCALIENTES","farrington_partial",175.193295759947
2020-03-18,"BAJA CALIFORNIA","deaths_count",471
2020-03-18,"BAJA CALIFORNIA","channel_endemic_estimation",440
2020-03-18,"BAJA CALIFORNIA","farrington_estimation_all",550.220379342479
2020-03-18,"BAJA CALIFORNIA","farrington_partial",550.220379342479
2020-03-18,"BAJA CALIFORNIA SUR","deaths_count",66
2020-03-18,"BAJA CALIFORNIA SUR","channel_endemic_estimation",83.4
2020-03-18,"BAJA CALIFORNIA SUR","farrington_estimation_all",91.4313138390269
2020-03-18,"BAJA CALIFORNIA SUR","farrington_partial",91.4313138390269
2020-03-18,"CAMPECHE","deaths_count",95
2020-03-18,"CAMPECHE","channel_endemic_estimation",90.8
2020-03-18,"CAMPECHE","farrington_estimation_all",89.7695563790074
2020-03-18,"CAMPECHE","farrington_partial",89.7695563790074
2020-03-18,"COAHUILA","deaths_count",292
2020-03-18,"COAHUILA","channel_endemic_estimation",348
2020-03-18,"COAHUILA","farrington_estimation_all",390.559613515373
2020-03-18,"COAHUILA","farrington_partial",390.559613515373
2020-03-18,"COLIMA","deaths_count",101
2020-03-18,"COLIMA","channel_endemic_estimation",96.8
2020-03-18,"COLIMA","farrington_estimation_all",137.723261179196
2020-03-18,"COLIMA","farrington_partial",137.723261179196
2020-03-18,"CHIAPAS","deaths_count",489
2020-03-18,"CHIAPAS","channel_endemic_estimation",537.8
2020-03-18,"CHIAPAS","farrington_estimation_all",574.400307066346
2020-03-18,"CHIAPAS","farrington_partial",574.400307066346
2020-03-18,"CHIHUAHUA","deaths_count",472
2020-03-18,"CHIHUAHUA","channel_endemic_estimation",520.8
2020-03-18,"CHIHUAHUA","farrington_estimation_all",561.97702671936
2020-03-18,"CHIHUAHUA","farrington_partial",561.97702671936
2020-03-18,"CIUDAD DE MÉXICO","deaths_count",1423
2020-03-18,"CIUDAD DE MÉXICO","channel_endemic_estimation",1460.4
2020-03-18,"CIUDAD DE MÉXICO","farrington_estimation_all",1519.77829963356
2020-03-18,"CIUDAD DE MÉXICO","farrington_partial",1519.77829963356
2020-03-18,"DURANGO","deaths_count",170
2020-03-18,"DURANGO","channel_endemic_estimation",195
2020-03-18,"DURANGO","farrington_estimation_all",259.553358836109
2020-03-18,"DURANGO","farrington_partial",259.553358836109
2020-03-18,"GUANAJUATO","deaths_count",735
2020-03-18,"GUANAJUATO","channel_endemic_estimation",696.4
2020-03-18,"GUANAJUATO","farrington_estimation_all",810.996703412631
2020-03-18,"GUANAJUATO","farrington_partial",810.996703412631
2020-03-18,"GUERRERO","deaths_count",286
2020-03-18,"GUERRERO","channel_endemic_estimation",412
2020-03-18,"GUERRERO","farrington_estimation_all",511.701186924023
2020-03-18,"GUERRERO","farrington_partial",511.701186924023
2020-03-18,"HIDALGO","deaths_count",290
2020-03-18,"HIDALGO","channel_endemic_estimation",313.6
2020-03-18,"HIDALGO","farrington_estimation_all",376.785942595299
2020-03-18,"HIDALGO","farrington_partial",376.785942595299
2020-03-18,"JALISCO","deaths_count",841
2020-03-18,"JALISCO","channel_endemic_estimation",937.6
2020-03-18,"JALISCO","farrington_estimation_all",992.062004763907
2020-03-18,"JALISCO","farrington_partial",992.062004763907
2020-03-18,"MÉXICO","deaths_count",1522
2020-03-18,"MÉXICO","channel_endemic_estimation",1532
2020-03-18,"MÉXICO","farrington_estimation_all",1685.82484825474
2020-03-18,"MÉXICO","farrington_partial",1685.82484825474
2020-03-18,"MICHOACÁN","deaths_count",510
2020-03-18,"MICHOACÁN","channel_endemic_estimation",612.6
2020-03-18,"MICHOACÁN","farrington_estimation_all",756.221246138792
2020-03-18,"MICHOACÁN","farrington_partial",756.221246138792
2020-03-18,"MORELOS","deaths_count",258
2020-03-18,"MORELOS","channel_endemic_estimation",284.2
2020-03-18,"MORELOS","farrington_estimation_all",308.214022578155
2020-03-18,"MORELOS","farrington_partial",308.214022578155
2020-03-18,"NAYARIT","deaths_count",97
2020-03-18,"NAYARIT","channel_endemic_estimation",142.4
2020-03-18,"NAYARIT","farrington_estimation_all",168.967050486758
2020-03-18,"NAYARIT","farrington_partial",168.967050486758
2020-03-18,"NUEVO LEÓN","deaths_count",520
2020-03-18,"NUEVO LEÓN","channel_endemic_estimation",606.4
2020-03-18,"NUEVO LEÓN","farrington_estimation_all",859.627697631993
2020-03-18,"NUEVO LEÓN","farrington_partial",859.627697631993
2020-03-18,"OAXACA","deaths_count",413
2020-03-18,"OAXACA","channel_endemic_estimation",449.8
2020-03-18,"OAXACA","farrington_estimation_all",544.65310159591
2020-03-18,"OAXACA","farrington_partial",544.65310159591
2020-03-18,"PUEBLA","deaths_count",723
2020-03-18,"PUEBLA","channel_endemic_estimation",778.8
2020-03-18,"PUEBLA","farrington_estimation_all",827.129408070329
2020-03-18,"PUEBLA","farrington_partial",827.129408070329
2020-03-18,"QUERÉTARO","deaths_count",242
2020-03-18,"QUERÉTARO","channel_endemic_estimation",214.2
2020-03-18,"QUERÉTARO","farrington_estimation_all",220.812646752808
2020-03-18,"QUERÉTARO","farrington_partial",220.812646752808
2020-03-18,"QUINTANA ROO","deaths_count",115
2020-03-18,"QUINTANA ROO","channel_endemic_estimation",148.8
2020-03-18,"QUINTANA ROO","farrington_estimation_all",176.431978247686
2020-03-18,"QUINTANA ROO","farrington_partial",176.431978247686
2020-03-18,"SAN LUIS POTOSÍ","deaths_count",279
2020-03-18,"SAN LUIS POTOSÍ","channel_endemic_estimation",369.2
2020-03-18,"SAN LUIS POTOSÍ","farrington_estimation_all",386.276710367639
2020-03-18,"SAN LUIS POTOSÍ","farrington_partial",386.276710367639
2020-03-18,"SINALOA","deaths_count",289
2020-03-18,"SINALOA","channel_endemic_estimation",321.4
2020-03-18,"SINALOA","farrington_estimation_all",388.773473215696
2020-03-18,"SINALOA","farrington_partial",388.773473215696
2020-03-18,"SONORA","deaths_count",323
2020-03-18,"SONORA","channel_endemic_estimation",341.2
2020-03-18,"SONORA","farrington_estimation_all",416.965591951352
2020-03-18,"SONORA","farrington_partial",416.965591951352
2020-03-18,"TABASCO","deaths_count",249
2020-03-18,"TABASCO","channel_endemic_estimation",283.8
2020-03-18,"TABASCO","farrington_estimation_all",366.34801357653
2020-03-18,"TABASCO","farrington_partial",366.34801357653
2020-03-18,"TAMAULIPAS","deaths_count",343
2020-03-18,"TAMAULIPAS","channel_endemic_estimation",435.8
2020-03-18,"TAMAULIPAS","farrington_estimation_all",625.929198624706
2020-03-18,"TAMAULIPAS","farrington_partial",625.929198624706
2020-03-18,"TLAXCALA","deaths_count",111
2020-03-18,"TLAXCALA","channel_endemic_estimation",141.8
2020-03-18,"TLAXCALA","farrington_estimation_all",160.675612320089
2020-03-18,"TLAXCALA","farrington_partial",160.675612320089
2020-03-18,"VERACRUZ","deaths_count",1030
2020-03-18,"VERACRUZ","channel_endemic_estimation",1066
2020-03-18,"VERACRUZ","farrington_estimation_all",1124.65093511102
2020-03-18,"VERACRUZ","farrington_partial",1124.65093511102
2020-03-18,"YUCATÁN","deaths_count",256
2020-03-18,"YUCATÁN","channel_endemic_estimation",252.4
